상가업소번호,가게명,원래이름,리뷰,분리리뷰,리뷰날짜,제거리뷰,review_tfidf,review_count,keyword
16584457,가배도,가배도 삼청점,말차 맛있어요사람들은 좀 많아요 밖에서 대기해야할 수도 있어요,말차 맛있어요,2020-5-25,말차 맛있어요,['말차' '말차 맛있어요' '맛있어요'],['말차' '말차 맛있어요' '맛있어요'],"['말차', '맛있어요', '말차 맛있어요']"
16584457,가배도,가배도 삼청점,말차 맛있어요사람들은 좀 많아요 밖에서 대기해야할 수도 있어요,사람들은 좀 많아요,2020-5-25,사람들은 좀 많아요,['많아요' '사람들은' '사람들은 많아요'],['많아요' '사람들은' '사람들은 많아요'],"['사람들은', '많아요', '사람들은 많아요']"
16584457,가배도,가배도 삼청점,말차 맛있어요사람들은 좀 많아요 밖에서 대기해야할 수도 있어요,밖에서 대기해야할 수도 있어요,2020-5-25,밖에서 대기해야할 수도 있어요,['대기해야할' '대기해야할 수도' '밖에서' '밖에서 대기해야할' '수도' '수도 있어요' '있어요'],['대기해야할' '대기해야할 수도' '밖에서' '밖에서 대기해야할' '수도' '수도 있어요' '있어요'],"['수도 있어요', '밖에서', '대기해야할', '대기해야할 수도', '밖에서 대기해야할']"
16584457,가배도,가배도 삼청점,가격은 좀 비쌌고 분위기는 좋고 밀크티 맛있어요 괜찮아요,가격은 좀 비쌌고 분위기는 좋고 밀크티 맛있어요,2021-2-1,가격은 좀 비쌌고 분위기는 좋고 밀크티 맛있어요,"['가격은' '가격은 비쌌고' '맛있어요' '밀크티' '밀크티 맛있어요' '분위기는' '분위기는 좋고' '비쌌고' '비쌌고 분위기는'
 '좋고' '좋고 밀크티']","['가격은' '가격은 비쌌고' '맛있어요' '밀크티' '밀크티 맛있어요' '분위기는' '분위기는 좋고' '비쌌고' '비쌌고 분위기는'
 '좋고' '좋고 밀크티']","['분위기는 좋고', '가격은', '맛있어요', '가격은 비쌌고', '밀크티 맛있어요']"
16584457,가배도,가배도 삼청점,가격은 좀 비쌌고 분위기는 좋고 밀크티 맛있어요 괜찮아요,괜찮아요,2021-2-1,괜찮아요,['괜찮아요'],['괜찮아요'],['괜찮아요']
16584457,가배도,가배도 삼청점,티라미수 존맛 자리는 넓어서 좋았어요 라떼도 꽤 굳굳!,티라미수 존맛 자리는 넓어서 좋았어요,2021-2-1,티라미수 존맛 자리는 넓어서 좋았어요,['넓어서' '넓어서 좋았어요' '자리는' '자리는 넓어서' '존맛' '존맛 자리는' '좋았어요' '티라미수' '티라미수 존맛'],['넓어서' '넓어서 좋았어요' '자리는' '자리는 넓어서' '존맛' '존맛 자리는' '좋았어요' '티라미수' '티라미수 존맛'],"['자리는 넓어서', '존맛', '티라미수 존맛', '넓어서 좋았어요', '존맛 자리는']"
16584457,가배도,가배도 삼청점,티라미수 존맛 자리는 넓어서 좋았어요 라떼도 꽤 굳굳!,라떼도 꽤 굳굳!,2021-2-1,라떼도 꽤 굳굳,['굳굳' '라떼도' '라떼도 굳굳'],['굳굳' '라떼도' '라떼도 굳굳'],"['굳굳', '라떼도', '라떼도 굳굳']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,안국역 골목에 있어요,2022-12-01,안국역 골목에 있어요,['골목에' '골목에 있어요' '안국역' '안국역 골목에' '있어요'],['골목에' '골목에 있어요' '안국역' '안국역 골목에' '있어요'],"['안국역', '있어요', '골목에', '안국역 골목에', '골목에 있어요']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요,2022-12-01,찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요,"['간판이' '간판이 있어서' '골목만' '골목만 찾으면' '돼요' '어려' '어려 있는데' '있는데' '있는데 간판이' '있어서'
 '있어서 골목만' '조금' '조금 어려' '찾기' '찾기 조금' '찾으면' '찾으면 돼요']","['간판이' '간판이 있어서' '골목만' '골목만 찾으면' '돼요' '어려' '어려 있는데' '있는데' '있는데 간판이' '있어서'
 '있어서 골목만' '조금' '조금 어려' '찾기' '찾기 조금' '찾으면' '찾으면 돼요']","['찾으면 돼요', '간판이 있어서', '찾기 조금', '있는데 간판이', '골목만 찾으면']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,전체적으로 화이트 톤에 아기자기한 느낌이었어요,2022-12-01,전체적으로 화이트 톤에 아기자기한 느낌이었어요,"['느낌이었어요' '아기자기한' '아기자기한 느낌이었어요' '전체적으로' '전체적으로 화이트' '톤에' '톤에 아기자기한' '화이트'
 '화이트 톤에']","['느낌이었어요' '아기자기한' '아기자기한 느낌이었어요' '전체적으로' '전체적으로 화이트' '톤에' '톤에 아기자기한' '화이트'
 '화이트 톤에']","['화이트 톤에', '느낌이었어요', '전체적으로 화이트', '톤에 아기자기한', '아기자기한 느낌이었어요']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요,2022-12-01,사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요,"['느낌이었고' '느낌이었고 메뉴' '로스팅을' '로스팅을 해서' '메뉴' '메뉴 설명도' '믿을' '믿을 느낌이었고' '사장님이'
 '사장님이 직접' '설명도' '설명도 친절하게' '좋았어요' '직접' '직접 로스팅을' '친절하게' '친절하게 해주셔서' '해서'
 '해서 믿을' '해주셔서' '해주셔서 좋았어요']","['느낌이었고' '느낌이었고 메뉴' '로스팅을' '로스팅을 해서' '메뉴' '메뉴 설명도' '믿을' '믿을 느낌이었고' '사장님이'
 '사장님이 직접' '설명도' '설명도 친절하게' '좋았어요' '직접' '직접 로스팅을' '친절하게' '친절하게 해주셔서' '해서'
 '해서 믿을' '해주셔서' '해주셔서 좋았어요']","['메뉴', '느낌이었고', '메뉴 설명도', '믿을 느낌이었고', '느낌이었고 메뉴']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다,2022-12-01,자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다,"['나쁘진' '나쁘진 않았습니다' '너무' '너무 다닥다닥한' '느낌은' '느낌은 아니여서' '다닥다닥한' '다닥다닥한 느낌은'
 '많지는' '많지는 않지만' '아니여서' '아니여서 나쁘진' '않았습니다' '않지만' '않지만 너무' '자리는' '자리는 많지는']","['나쁘진' '나쁘진 않았습니다' '너무' '너무 다닥다닥한' '느낌은' '느낌은 아니여서' '다닥다닥한' '다닥다닥한 느낌은'
 '많지는' '많지는 않지만' '아니여서' '아니여서 나쁘진' '않았습니다' '않지만' '않지만 너무' '자리는' '자리는 많지는']","['아니여서 나쁘진', '다닥다닥한 느낌은', '나쁘진 않았습니다', '많지는 않지만', '느낌은 아니여서']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요,2022-12-01,맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요,"['고소한' '고소한 맛도' '느껴져서' '느껴져서 좋았어요' '느껴지는' '느껴지는 맛이었고' '맛도' '맛도 느껴져서' '맛은'
 '맛은 적당한' '맛이었고' '맛이었고 고소한' '산미가' '산미가 느껴지는' '적당한' '적당한 산미가' '좋았어요']","['고소한' '고소한 맛도' '느껴져서' '느껴져서 좋았어요' '느껴지는' '느껴지는 맛이었고' '맛도' '맛도 느껴져서' '맛은'
 '맛은 적당한' '맛이었고' '맛이었고 고소한' '산미가' '산미가 느껴지는' '적당한' '적당한 산미가' '좋았어요']","['맛은 적당한', '맛이었고', '맛도 느껴져서', '맛이었고 고소한', '느껴지는 맛이었고']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요,2022-12-01,달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요,"['까먹었어요' '느낌도' '느낌도 있었고요' '달달한' '달달한 느낌도' '맛있었는데' '맛있었는데 이름을' '사장님이'
 '사장님이 시음해라고' '시음해라고' '시음해라고 커피도' '이름을' '이름을 까먹었어요' '있었고요' '있었고요 사장님이'
 '커피도' '커피도 맛있었는데']","['까먹었어요' '느낌도' '느낌도 있었고요' '달달한' '달달한 느낌도' '맛있었는데' '맛있었는데 이름을' '사장님이'
 '사장님이 시음해라고' '시음해라고' '시음해라고 커피도' '이름을' '이름을 까먹었어요' '있었고요' '있었고요 사장님이'
 '커피도' '커피도 맛있었는데']","['맛있었는데', '맛있었는데 이름을', '커피도', '시음해라고 커피도', '커피도 맛있었는데']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,물도 놓여져 있고 화장실도 깔끔해서 좋았습니다,2022-12-01,물도 놓여져 있고 화장실도 깔끔해서 좋았습니다,"['깔끔해서' '깔끔해서 좋았습니다' '놓여져' '놓여져 있고' '물도' '물도 놓여져' '있고' '있고 화장실도' '좋았습니다'
 '화장실도' '화장실도 깔끔해서']","['깔끔해서' '깔끔해서 좋았습니다' '놓여져' '놓여져 있고' '물도' '물도 놓여져' '있고' '있고 화장실도' '좋았습니다'
 '화장실도' '화장실도 깔끔해서']","['깔끔해서 좋았습니다', '물도 놓여져', '화장실도', '있고 화장실도', '화장실도 깔끔해서']"
17509117,톤티,톤티커피,안국역 골목에 있어요 찾기 조금 어려 울 수 있는데 간판이 있어서 골목만 잘 찾으면 돼요 전체적으로 화이트 톤에 아기자기한 느낌이었어요 사장님이 직접 로스팅을 해서 믿을 만 한 느낌이었고 메뉴 설명도 친절하게 해주셔서 좋았어요 자리는 많지는 않지만 너무 다닥다닥한 느낌은 아니여서 나쁘진 않았습니다 맛은 적당한 산미가 느껴지는 맛이었고 고소한 맛도 느껴져서 좋았어요 달달한 느낌도 있었고요 사장님이 시음해라고 준 커피도 맛있었는데 이름을 까먹었어요 물도 놓여져 있고 화장실도 깔끔해서 좋았습니다 양은 그렇게 많진 않았지만 좋았어요,양은 그렇게 많진 않았지만 좋았어요,2022-12-01,양은 그렇게 많진 않았지만 좋았어요,['그렇게' '그렇게 많진' '많진' '많진 않았지만' '않았지만' '않았지만 좋았어요' '양은' '양은 그렇게' '좋았어요'],['그렇게' '그렇게 많진' '많진' '많진 않았지만' '않았지만' '않았지만 좋았어요' '양은' '양은 그렇게' '좋았어요'],"['양은 그렇게', '많진', '않았지만 좋았어요', '그렇게 많진', '많진 않았지만']"
17509117,톤티,톤티커피,"안국역 바로 근처지만 굉장히 외진곳에 있어서 찾아가기 어려운 카페입니다. 안국역 다운타우너가 위치한 골목길에서 안내판을 따라 안으로 더 들어가면 찾을 수 있습니다.저도 우연히 누군가의 추천으로 이 가게에 대해 알게 되어서 방문하게 되었는데, 예상보다 커피의 퀄리티나 서비스가 좋았습니다. 커피는 신 맛이 주로 남는 편이나 밸런스를 해치는 정도는 아닙니다. 로스터리를 표방하는 만큼 모든 원두는 자체 로스팅을 하고 있으며, 원두도 저렴한 가격에 사 갈수 있습니다. 원두도 대체로 신 맛이 있는 편입니다. 메뉴는 로스터리카페의 특징 대로, 너무 과다하게 많지 않고 적정선의 메뉴 수를 유지하고 있습니다. 저는 이곳의 시그니처 메뉴를 마셨는데, 원두가 신 맛 베이스임에도 크림과 우유와의 배합이 잘 맞아서 즐겁게 마실 수 있었습니다. 그 외에 디저트 메뉴나 스콘도 판매하고 있었지만 아쉽게도 맛은 보지 못했네요. 단점이라면 원두를 제외한 메뉴 전체적인 가격들이 비교적 높습니다. 주변이 안국역이기는 하나 위치라든가 다른 카페와 비교해봤을 때 이 정도 가격은 꽤 큰 편이긴 합니다.전반적인 인테리어나 디자인은 굉장히 미니멀하고 깔끔합니다. 대신 편하게 앉아서 마시고 갈 수 있는 가구 구조는 아니라서 잠깐 쉬고 간다는 느낌으로 있다가면 좋습니다.제 취향의 카페이기는 합니다. 조용하면서도 일단 역 근처의 접근성 안에 있으며, 커피의 퀄리티에 집중한 곳이라는 점에서 개인적으로는 합격점입니다. 물론 어떤 분들께는 골목길 안쪽의 안쪽이라는 위치와 가격대가 맞지 않을 가능성도 있습니다. 하지만 맛 자체로 보았을 때는 일대 카페 중에서 합격점 상위에 드는 곳 중 하나라고 말씀드릴 수 있겠습니다.",안국역 바로 근처지만 굉장히 외진곳에 있어서 찾아가기 어려운 카페입니다.,2022-4-3,안국역 바로 근처지만 굉장히 외진곳에 있어서 찾아가기 어려운 카페입니다,"['굉장히' '굉장히 외진곳에' '근처지만' '근처지만 굉장히' '바로' '바로 근처지만' '안국역' '안국역 바로' '어려운'
 '어려운 카페입니다' '외진곳에' '외진곳에 있어서' '있어서' '있어서 찾아가기' '찾아가기' '찾아가기 어려운' '카페입니다']","['굉장히' '굉장히 외진곳에' '근처지만' '근처지만 굉장히' '바로' '바로 근처지만' '안국역' '안국역 바로' '어려운'
 '어려운 카페입니다' '외진곳에' '외진곳에 있어서' '있어서' '있어서 찾아가기' '찾아가기' '찾아가기 어려운' '카페입니다']","['외진곳에 있어서', '굉장히 외진곳에', '찾아가기 어려운', '카페입니다', '어려운 카페입니다']"
17509117,톤티,톤티커피,"안국역 바로 근처지만 굉장히 외진곳에 있어서 찾아가기 어려운 카페입니다. 안국역 다운타우너가 위치한 골목길에서 안내판을 따라 안으로 더 들어가면 찾을 수 있습니다.저도 우연히 누군가의 추천으로 이 가게에 대해 알게 되어서 방문하게 되었는데, 예상보다 커피의 퀄리티나 서비스가 좋았습니다. 커피는 신 맛이 주로 남는 편이나 밸런스를 해치는 정도는 아닙니다. 로스터리를 표방하는 만큼 모든 원두는 자체 로스팅을 하고 있으며, 원두도 저렴한 가격에 사 갈수 있습니다. 원두도 대체로 신 맛이 있는 편입니다. 메뉴는 로스터리카페의 특징 대로, 너무 과다하게 많지 않고 적정선의 메뉴 수를 유지하고 있습니다. 저는 이곳의 시그니처 메뉴를 마셨는데, 원두가 신 맛 베이스임에도 크림과 우유와의 배합이 잘 맞아서 즐겁게 마실 수 있었습니다. 그 외에 디저트 메뉴나 스콘도 판매하고 있었지만 아쉽게도 맛은 보지 못했네요. 단점이라면 원두를 제외한 메뉴 전체적인 가격들이 비교적 높습니다. 주변이 안국역이기는 하나 위치라든가 다른 카페와 비교해봤을 때 이 정도 가격은 꽤 큰 편이긴 합니다.전반적인 인테리어나 디자인은 굉장히 미니멀하고 깔끔합니다. 대신 편하게 앉아서 마시고 갈 수 있는 가구 구조는 아니라서 잠깐 쉬고 간다는 느낌으로 있다가면 좋습니다.제 취향의 카페이기는 합니다. 조용하면서도 일단 역 근처의 접근성 안에 있으며, 커피의 퀄리티에 집중한 곳이라는 점에서 개인적으로는 합격점입니다. 물론 어떤 분들께는 골목길 안쪽의 안쪽이라는 위치와 가격대가 맞지 않을 가능성도 있습니다. 하지만 맛 자체로 보았을 때는 일대 카페 중에서 합격점 상위에 드는 곳 중 하나라고 말씀드릴 수 있겠습니다.",안국역 다운타우너가 위치한 골목길에서 안내판을 따라 안으로 더 들어가면 찾을 수 있습니다.,2022-4-3,안국역 다운타우너가 위치한 골목길에서 안내판을 따라 안으로 더 들어가면 찾을 수 있습니다,"['골목길에서' '골목길에서 안내판을' '다운타우너가' '다운타우너가 위치한' '들어가면' '들어가면 찾을' '따라' '따라 안으로'
 '안국역' '안국역 다운타우너가' '안내판을' '안내판을 따라' '안으로' '안으로 들어가면' '위치한' '위치한 골목길에서'
 '있습니다' '찾을' '찾을 있습니다']","['골목길에서' '골목길에서 안내판을' '다운타우너가' '다운타우너가 위치한' '들어가면' '들어가면 찾을' '따라' '따라 안으로'
 '안국역' '안국역 다운타우너가' '안내판을' '안내판을 따라' '안으로' '안으로 들어가면' '위치한' '위치한 골목길에서'
 '있습니다' '찾을' '찾을 있습니다']","['안으로 들어가면', '골목길에서', '들어가면 찾을', '위치한 골목길에서', '골목길에서 안내판을']"
17509117,톤티,톤티커피,"안국역 바로 근처지만 굉장히 외진곳에 있어서 찾아가기 어려운 카페입니다. 안국역 다운타우너가 위치한 골목길에서 안내판을 따라 안으로 더 들어가면 찾을 수 있습니다.저도 우연히 누군가의 추천으로 이 가게에 대해 알게 되어서 방문하게 되었는데, 예상보다 커피의 퀄리티나 서비스가 좋았습니다. 커피는 신 맛이 주로 남는 편이나 밸런스를 해치는 정도는 아닙니다. 로스터리를 표방하는 만큼 모든 원두는 자체 로스팅을 하고 있으며, 원두도 저렴한 가격에 사 갈수 있습니다. 원두도 대체로 신 맛이 있는 편입니다. 메뉴는 로스터리카페의 특징 대로, 너무 과다하게 많지 않고 적정선의 메뉴 수를 유지하고 있습니다. 저는 이곳의 시그니처 메뉴를 마셨는데, 원두가 신 맛 베이스임에도 크림과 우유와의 배합이 잘 맞아서 즐겁게 마실 수 있었습니다. 그 외에 디저트 메뉴나 스콘도 판매하고 있었지만 아쉽게도 맛은 보지 못했네요. 단점이라면 원두를 제외한 메뉴 전체적인 가격들이 비교적 높습니다. 주변이 안국역이기는 하나 위치라든가 다른 카페와 비교해봤을 때 이 정도 가격은 꽤 큰 편이긴 합니다.전반적인 인테리어나 디자인은 굉장히 미니멀하고 깔끔합니다. 대신 편하게 앉아서 마시고 갈 수 있는 가구 구조는 아니라서 잠깐 쉬고 간다는 느낌으로 있다가면 좋습니다.제 취향의 카페이기는 합니다. 조용하면서도 일단 역 근처의 접근성 안에 있으며, 커피의 퀄리티에 집중한 곳이라는 점에서 개인적으로는 합격점입니다. 물론 어떤 분들께는 골목길 안쪽의 안쪽이라는 위치와 가격대가 맞지 않을 가능성도 있습니다. 하지만 맛 자체로 보았을 때는 일대 카페 중에서 합격점 상위에 드는 곳 중 하나라고 말씀드릴 수 있겠습니다.","저도 우연히 누군가의 추천으로 이 가게에 대해 알게 되어서 방문하게 되었는데, 예상보다 커피의 퀄리티나 서비스가 좋았습니다.",2022-4-3,저도 우연히 누군가의 추천으로 이 가게에 대해 알게 되어서 방문하게 되었는데 예상보다 커피의 퀄리티나 서비스가 좋았습니다,"['가게에' '가게에 대해' '누군가의' '누군가의 추천으로' '대해' '대해 알게' '되어서' '되어서 방문하게' '되었는데'
 '되었는데 예상보다' '방문하게' '방문하게 되었는데' '서비스가' '서비스가 좋았습니다' '알게' '알게 되어서' '예상보다'
 '예상보다 커피의' '우연히' '우연히 누군가의' '저도' '저도 우연히' '좋았습니다' '추천으로' '추천으로 가게에' '커피의'
 '커피의 퀄리티나' '퀄리티나' '퀄리티나 서비스가']","['가게에' '가게에 대해' '누군가의' '누군가의 추천으로' '대해' '대해 알게' '되어서' '되어서 방문하게' '되었는데'
 '되었는데 예상보다' '방문하게' '방문하게 되었는데' '서비스가' '서비스가 좋았습니다' '알게' '알게 되어서' '예상보다'
 '예상보다 커피의' '우연히' '우연히 누군가의' '저도' '저도 우연히' '좋았습니다' '추천으로' '추천으로 가게에' '커피의'
 '커피의 퀄리티나' '퀄리티나' '퀄리티나 서비스가']","['추천으로 가게에', '누군가의 추천으로', '커피의', '커피의 퀄리티나', '예상보다 커피의']"
17509117,톤티,톤티커피,"안국역 바로 근처지만 굉장히 외진곳에 있어서 찾아가기 어려운 카페입니다. 안국역 다운타우너가 위치한 골목길에서 안내판을 따라 안으로 더 들어가면 찾을 수 있습니다.저도 우연히 누군가의 추천으로 이 가게에 대해 알게 되어서 방문하게 되었는데, 예상보다 커피의 퀄리티나 서비스가 좋았습니다. 커피는 신 맛이 주로 남는 편이나 밸런스를 해치는 정도는 아닙니다. 로스터리를 표방하는 만큼 모든 원두는 자체 로스팅을 하고 있으며, 원두도 저렴한 가격에 사 갈수 있습니다. 원두도 대체로 신 맛이 있는 편입니다. 메뉴는 로스터리카페의 특징 대로, 너무 과다하게 많지 않고 적정선의 메뉴 수를 유지하고 있습니다. 저는 이곳의 시그니처 메뉴를 마셨는데, 원두가 신 맛 베이스임에도 크림과 우유와의 배합이 잘 맞아서 즐겁게 마실 수 있었습니다. 그 외에 디저트 메뉴나 스콘도 판매하고 있었지만 아쉽게도 맛은 보지 못했네요. 단점이라면 원두를 제외한 메뉴 전체적인 가격들이 비교적 높습니다. 주변이 안국역이기는 하나 위치라든가 다른 카페와 비교해봤을 때 이 정도 가격은 꽤 큰 편이긴 합니다.전반적인 인테리어나 디자인은 굉장히 미니멀하고 깔끔합니다. 대신 편하게 앉아서 마시고 갈 수 있는 가구 구조는 아니라서 잠깐 쉬고 간다는 느낌으로 있다가면 좋습니다.제 취향의 카페이기는 합니다. 조용하면서도 일단 역 근처의 접근성 안에 있으며, 커피의 퀄리티에 집중한 곳이라는 점에서 개인적으로는 합격점입니다. 물론 어떤 분들께는 골목길 안쪽의 안쪽이라는 위치와 가격대가 맞지 않을 가능성도 있습니다. 하지만 맛 자체로 보았을 때는 일대 카페 중에서 합격점 상위에 드는 곳 중 하나라고 말씀드릴 수 있겠습니다.",커피는 신 맛이 주로 남는 편이나 밸런스를 해치는 정도는 아닙니다.,2022-4-3,커피는 신 맛이 주로 남는 편이나 밸런스를 해치는 정도는 아닙니다,"['남는' '남는 편이나' '맛이' '맛이 주로' '밸런스를' '밸런스를 해치는' '아닙니다' '정도는' '정도는 아닙니다' '주로'
 '주로 남는' '커피는' '커피는 맛이' '편이나' '편이나 밸런스를' '해치는' '해치는 정도는']","['남는' '남는 편이나' '맛이' '맛이 주로' '밸런스를' '밸런스를 해치는' '아닙니다' '정도는' '정도는 아닙니다' '주로'
 '주로 남는' '커피는' '커피는 맛이' '편이나' '편이나 밸런스를' '해치는' '해치는 정도는']","['맛이', '편이나 밸런스를', '맛이 주로', '커피는', '커피는 맛이']"
