상가업소번호,가게명,원래이름,리뷰,리뷰날짜,제거리뷰,review_tfidf,keyword
17509117,톤티,톤티커피,골목 사이로 들어가면 갑자기 등장하는 귀여운 카페. 메뉴이름이 독특하다. 음료를 시키면 주전부리를 조금 주신다.커피는 약간 가격대 있음. 내부 좌석이 협소하고 외부 테이블이 두 좌석 정도 있음.,2021-10-17,골목 사이로 들어가면 갑자기 등장하는 귀여운 카페 메뉴이름이 독특하다 음료를 시키면 주전부리를 조금 주신다커피는 약간 가격대 있음 내부 좌석이 협소하고 외부 테이블이 두 좌석 정도 있음,"['가격대' '가격대 있음' '갑자기' '갑자기 등장하는' '골목' '골목 사이로' '귀여운' '귀여운 카페' '내부'
 '내부 좌석이' '독특하다' '독특하다 음료를' '들어가면' '들어가면 갑자기' '등장하는' '등장하는 귀여운' '메뉴이름이'
 '메뉴이름이 독특하다' '사이로' '사이로 들어가면' '시키면' '시키면 주전부리를' '약간' '약간 가격대' '외부'
 '외부 테이블이' '음료를' '음료를 시키면' '있음' '있음 내부' '정도' '정도 있음' '조금' '조금 주신다커피는' '좌석'
 '좌석 정도' '좌석이' '좌석이 협소하고' '주신다커피는' '주신다커피는 약간' '주전부리를' '주전부리를 조금' '카페'
 '카페 메뉴이름이' '테이블이' '테이블이 좌석' '협소하고' '협소하고 외부']","['주신다커피는', '조금 주신다커피는', '귀여운 카페', '주신다커피는 약간', '카페 메뉴이름이']"
0,밀과보리,밀과보리,"동네 주민분들이 찾는 맛집입니다. 미나리전은 정말 미나리 식감과 건강한 맛이 너무 맛있게 느껴져서 좋았어요. 칼국수랑 보리밥도 너무 집밥 먹는 느낌이고, 사장님 내외도 너무 젠틀하고 친절하셔서 좋네요. 다음에 또 방문할께요~",2021-03-28,동네 주민분들이 찾는 맛집입니다 미나리전은 정말 미나리 식감과 건강한 맛이 너무 맛있게 느껴져서 좋았어요 칼국수랑 보리밥도 너무 집밥 먹는 느낌이고 사장님 내외도 너무 젠틀하고 친절하셔서 좋네요 다음에 또 방문할께요,"['건강한' '건강한 맛이' '내외도' '내외도 너무' '너무' '너무 맛있게' '너무 젠틀하고' '너무 집밥' '느껴져서'
 '느껴져서 좋았어요' '느낌이고' '느낌이고 사장님' '다음에' '다음에 방문할께요' '동네' '동네 주민분들이' '맛이'
 '맛이 너무' '맛있게' '맛있게 느껴져서' '맛집입니다' '맛집입니다 미나리전은' '먹는' '먹는 느낌이고' '미나리'
 '미나리 식감과' '미나리전은' '미나리전은 정말' '방문할께요' '보리밥도' '보리밥도 너무' '사장님' '사장님 내외도'
 '식감과' '식감과 건강한' '정말' '정말 미나리' '젠틀하고' '젠틀하고 친절하셔서' '좋네요' '좋네요 다음에' '좋았어요'
 '좋았어요 칼국수랑' '주민분들이' '주민분들이 찾는' '집밥' '집밥 먹는' '찾는' '찾는 맛집입니다' '친절하셔서'
 '친절하셔서 좋네요' '칼국수랑' '칼국수랑 보리밥도']","['먹는 느낌이고', '맛집입니다 미나리전은', '미나리 식감과', '맛있게 느껴져서', '너무 맛있게']"
0,밀과보리,밀과보리,비건음식이 가능한 밥집이고 전반적으로 심심한 느낌이 있어요.,2021-12-9,비건음식이 가능한 밥집이고 전반적으로 심심한 느낌이 있어요,"['가능한' '가능한 밥집이고' '느낌이' '느낌이 있어요' '밥집이고' '밥집이고 전반적으로' '비건음식이' '비건음식이 가능한'
 '심심한' '심심한 느낌이' '있어요' '전반적으로' '전반적으로 심심한']","['밥집이고', '비건음식이', '비건음식이 가능한', '밥집이고 전반적으로', '가능한 밥집이고']"
18290492,베르트,베르트,창가 한옥 뷰가 괜찮은 조용한 카페크로플이 괜찮다  다음에 올 땐 젤라또가 먹고 싶다,2023-3-26,창가 한옥 뷰가 괜찮은 조용한 카페크로플이 괜찮다  다음에 올 땐 젤라또가 먹고 싶다,"['괜찮다' '괜찮다 다음에' '괜찮은' '괜찮은 조용한' '다음에' '다음에 젤라또가' '먹고' '먹고 싶다' '뷰가'
 '뷰가 괜찮은' '싶다' '젤라또가' '젤라또가 먹고' '조용한' '조용한 카페크로플이' '창가' '창가 한옥' '카페크로플이'
 '카페크로플이 괜찮다' '한옥' '한옥 뷰가']","['젤라또가 먹고', '카페크로플이 괜찮다', '창가 한옥', '먹고 싶다', '조용한 카페크로플이']"
18290492,베르트,베르트,커피 맛없어요 라떼도 아아도 물맛나는 커피 물이 제일 맛있는,2022-5-7,커피 맛없어요 라떼도 아아도 물맛나는 커피 물이 제일 맛있는,"['라떼도' '라떼도 아아도' '맛없어요' '맛없어요 라떼도' '맛있는' '물맛나는' '물맛나는 커피' '물이' '물이 제일'
 '아아도' '아아도 물맛나는' '제일' '제일 맛있는' '커피' '커피 맛없어요' '커피 물이']","['맛없어요 라떼도', '커피', '물맛나는 커피', '커피 물이', '커피 맛없어요']"
0,중경삼림,중경삼림,"런치세트 중짜리 샤브샤브 시켰는데 조그만 냉면도 주고, 셋이서 먹었는데 양이 충분했다!",2023-2-,런치세트 중짜리 샤브샤브 시켰는데 조그만 냉면도 주고 셋이서 먹었는데 양이 충분했다,"['냉면도' '냉면도 주고' '런치세트' '런치세트 중짜리' '먹었는데' '먹었는데 양이' '샤브샤브' '샤브샤브 시켰는데'
 '셋이서' '셋이서 먹었는데' '시켰는데' '시켰는데 조그만' '양이' '양이 충분했다' '조그만' '조그만 냉면도' '주고'
 '주고 셋이서' '중짜리' '중짜리 샤브샤브' '충분했다']","['냉면도 주고', '조그만 냉면도', '먹었는데 양이', '주고 셋이서', '셋이서 먹었는데']"
0,중경삼림,중경삼림,매운데 냉면을 줘서 맛있게 잘 먹었음. 얼핏 양 적어보이는데 막상 먹다보면 많음. 고기 누린내도 안나고 살코기도 꽤 붙어있는데 다만 맵다. 안매운 거랑 매운 거 차이가 좀 있으므로 맵찔이라면 안매운걸로 시키는 걸 추천합니다..ㅠㅠ 밥이랑 국물 같이 먹으면 좋음.점심에 가서 얌전히 밥만 먹고왔지만 술 한잔 곁들이면 더 좋을 것 같다. 방문한 날은 손님이 없었지만 저녁엔 항상  복작복작한 모양. (예약해놓으면 세팅이 되어있어서 편하다) 흑돼지 구이와 샤브샤브도 맛있을 것 같은데 제주 흑돼지다보니 가격이 쬐끔 있다. 재방문 의사 있음.,2020-2-17,매운데 냉면을 줘서 맛있게 잘 먹었음 얼핏 양 적어보이는데 막상 먹다보면 많음 고기 누린내도 안나고 살코기도 꽤 붙어있는데 다만 맵다 안매운 거랑 매운 거 차이가 좀 있으므로 맵찔이라면 안매운걸로 시키는 걸 추천합니다 밥이랑 국물 같이 먹으면 좋음점심에 가서 얌전히 밥만 먹고왔지만 술 한잔 곁들이면 더 좋을 것 같다 방문한 날은 손님이 없었지만 저녁엔 항상  복작복작한 모양 예약해놓으면 세팅이 되어있어서 편하다 흑돼지 구이와 샤브샤브도 맛있을 것 같은데 제주 흑돼지다보니 가격이 쬐끔 있다 재방문 의사 있음,"['가격이' '가격이 쬐끔' '가서' '가서 얌전히' '같다' '같다 방문한' '같은데' '같은데 제주' '같이' '같이 먹으면'
 '거랑' '거랑 매운' '곁들이면' '곁들이면 좋을' '고기' '고기 누린내도' '구이와' '구이와 샤브샤브도' '국물'
 '국물 같이' '날은' '날은 손님이' '냉면을' '냉면을 줘서' '누린내도' '누린내도 안나고' '다만' '다만 맵다'
 '되어있어서' '되어있어서 편하다' '막상' '막상 먹다보면' '많음' '많음 고기' '맛있게' '맛있게 먹었음' '맛있을'
 '맛있을 같은데' '매운' '매운 차이가' '매운데' '매운데 냉면을' '맵다' '맵다 안매운' '맵찔이라면'
 '맵찔이라면 안매운걸로' '먹고왔지만' '먹고왔지만 한잔' '먹다보면' '먹다보면 많음' '먹었음' '먹었음 얼핏' '먹으면'
 '먹으면 좋음점심에' '모양' '모양 예약해놓으면' '밥만' '밥만 먹고왔지만' '밥이랑' '밥이랑 국물' '방문한'
 '방문한 날은' '복작복작한' '복작복작한 모양' '붙어있는데' '붙어있는데 다만' '살코기도' '살코기도 붙어있는데'
 '샤브샤브도' '샤브샤브도 맛있을' '세팅이' '세팅이 되어있어서' '손님이' '손님이 없었지만' '시키는' '시키는 추천합니다'
 '안나고' '안나고 살코기도' '안매운' '안매운 거랑' '안매운걸로' '안매운걸로 시키는' '얌전히' '얌전히 밥만' '얼핏'
 '얼핏 적어보이는데' '없었지만' '없었지만 저녁엔' '예약해놓으면' '예약해놓으면 세팅이' '의사' '의사 있음' '있다'
 '있다 재방문' '있으므로' '있으므로 맵찔이라면' '있음' '재방문' '재방문 의사' '저녁엔' '저녁엔 항상' '적어보이는데'
 '적어보이는데 막상' '제주' '제주 흑돼지다보니' '좋을' '좋을 같다' '좋음점심에' '좋음점심에 가서' '줘서'
 '줘서 맛있게' '쬐끔' '쬐끔 있다' '차이가' '차이가 있으므로' '추천합니다' '추천합니다 밥이랑' '편하다'
 '편하다 흑돼지' '한잔' '한잔 곁들이면' '항상' '항상 복작복작한' '흑돼지' '흑돼지 구이와' '흑돼지다보니'
 '흑돼지다보니 가격이']","['먹고왔지만 한잔', '맛있게 먹었음', '많음 고기', '밥만 먹고왔지만', '고기 누린내도']"
0,중경삼림,중경삼림,가게 분위기도 좋고 깔끔해요. 제 인생 고기집이에요. 직원분이 직접 고기 익히고 잘라 주시는데 정말 맛있어요 추천,2019-3-15,가게 분위기도 좋고 깔끔해요 제 인생 고기집이에요 직원분이 직접 고기 익히고 잘라 주시는데 정말 맛있어요 추천,"['가게' '가게 분위기도' '고기' '고기 익히고' '고기집이에요' '고기집이에요 직원분이' '깔끔해요' '깔끔해요 인생'
 '맛있어요' '맛있어요 추천' '분위기도' '분위기도 좋고' '익히고' '익히고 잘라' '인생' '인생 고기집이에요' '잘라'
 '잘라 주시는데' '정말' '정말 맛있어요' '좋고' '좋고 깔끔해요' '주시는데' '주시는데 정말' '직원분이' '직원분이 직접'
 '직접' '직접 고기' '추천']","['맛있어요 추천', '고기 익히고', '직접 고기', '고기집이에요', '인생 고기집이에요']"
0,중경삼림,중경삼림,저는 근고기 먹었는데 고기 직접 구워주시기도 하시고 매우 만족했습니다. 김치말이국수??후식 국수도 맛있었어요~~,2020-11-5,저는 근고기 먹었는데 고기 직접 구워주시기도 하시고 매우 만족했습니다 김치말이국수후식 국수도 맛있었어요,"['고기' '고기 직접' '구워주시기도' '구워주시기도 하시고' '국수도' '국수도 맛있었어요' '근고기' '근고기 먹었는데'
 '김치말이국수후식' '김치말이국수후식 국수도' '만족했습니다' '만족했습니다 김치말이국수후식' '맛있었어요' '매우'
 '매우 만족했습니다' '먹었는데' '먹었는데 고기' '저는' '저는 근고기' '직접' '직접 구워주시기도' '하시고'
 '하시고 매우']","['고기 직접', '만족했습니다 김치말이국수후식', '근고기 먹었는데', '국수도 맛있었어요', '먹었는데 고기']"
0,중경삼림,중경삼림,퀄리티 좋은 돼지고기집이에요직원분들이 직접 구워주셔서 편합니다 추천드려요,2021-10-22,퀄리티 좋은 돼지고기집이에요직원분들이 직접 구워주셔서 편합니다 추천드려요,"['구워주셔서' '구워주셔서 편합니다' '돼지고기집이에요직원분들이' '돼지고기집이에요직원분들이 직접' '좋은'
 '좋은 돼지고기집이에요직원분들이' '직접' '직접 구워주셔서' '추천드려요' '퀄리티' '퀄리티 좋은' '편합니다'
 '편합니다 추천드려요']","['구워주셔서 편합니다', '편합니다 추천드려요', '돼지고기집이에요직원분들이', '돼지고기집이에요직원분들이 직접', '좋은 돼지고기집이에요직원분들이']"
0,호랑이카레,호랑이카레,안국역에서 거리가 조금 있어 접근성이 그리 좋진 않지만 계동 언덕 올라가면서 느껴지는 은은한 분위기가 가게안까지 이어지는 느낌. 호랑이 간판이 아주 귀엽고 계단을 내려가면 아기자기하고 아늑한 공간이 나타난다.오무라이스 추천을 많이 받아서 고민없이 주문했는데 만족?? 몽글몽글하고 폭신한 계란이 카레랑 아주 잘 어울렸다. 양은 딱 적당한 편이었는데 그냥 호랑이카레 시킨 동행은 약간 부족했다고 한다. 카레 간이 내입엔 조금쎈편이긴 했는데 계란이 일당백했음. 계동까지 자주 갈 일은 없겠지만 오면 또 생각날 맛,2020-03-07,안국역에서 거리가 조금 있어 접근성이 그리 좋진 않지만 계동 언덕 올라가면서 느껴지는 은은한 분위기가 가게안까지 이어지는 느낌 호랑이 간판이 아주 귀엽고 계단을 내려가면 아기자기하고 아늑한 공간이 나타난다오무라이스 추천을 많이 받아서 고민없이 주문했는데 만족 몽글몽글하고 폭신한 계란이 카레랑 아주 잘 어울렸다 양은 딱 적당한 편이었는데 그냥 호랑이카레 시킨 동행은 약간 부족했다고 한다 카레 간이 내입엔 조금쎈편이긴 했는데 계란이 일당백했음 계동까지 자주 갈 일은 없겠지만 오면 또 생각날 맛,"['가게안까지' '가게안까지 이어지는' '간이' '간이 내입엔' '간판이' '간판이 아주' '거리가' '거리가 조금' '계단을'
 '계단을 내려가면' '계동' '계동 언덕' '계동까지' '계동까지 자주' '계란이' '계란이 일당백했음' '계란이 카레랑'
 '고민없이' '고민없이 주문했는데' '공간이' '공간이 나타난다오무라이스' '귀엽고' '귀엽고 계단을' '그냥' '그냥 호랑이카레'
 '그리' '그리 좋진' '나타난다오무라이스' '나타난다오무라이스 추천을' '내려가면' '내려가면 아기자기하고' '내입엔'
 '내입엔 조금쎈편이긴' '느껴지는' '느껴지는 은은한' '느낌' '느낌 호랑이' '동행은' '동행은 약간' '만족'
 '만족 몽글몽글하고' '많이' '많이 받아서' '몽글몽글하고' '몽글몽글하고 폭신한' '받아서' '받아서 고민없이' '부족했다고'
 '부족했다고 한다' '분위기가' '분위기가 가게안까지' '생각날' '시킨' '시킨 동행은' '아기자기하고' '아기자기하고 아늑한'
 '아늑한' '아늑한 공간이' '아주' '아주 귀엽고' '아주 어울렸다' '안국역에서' '안국역에서 거리가' '않지만'
 '않지만 계동' '약간' '약간 부족했다고' '양은' '양은 적당한' '어울렸다' '어울렸다 양은' '언덕' '언덕 올라가면서'
 '없겠지만' '없겠지만 오면' '오면' '오면 생각날' '올라가면서' '올라가면서 느껴지는' '은은한' '은은한 분위기가'
 '이어지는' '이어지는 느낌' '일당백했음' '일당백했음 계동까지' '일은' '일은 없겠지만' '있어' '있어 접근성이' '자주'
 '자주 일은' '적당한' '적당한 편이었는데' '접근성이' '접근성이 그리' '조금' '조금 있어' '조금쎈편이긴'
 '조금쎈편이긴 했는데' '좋진' '좋진 않지만' '주문했는데' '주문했는데 만족' '추천을' '추천을 많이' '카레' '카레 간이'
 '카레랑' '카레랑 아주' '편이었는데' '편이었는데 그냥' '폭신한' '폭신한 계란이' '한다' '한다 카레' '했는데'
 '했는데 계란이' '호랑이' '호랑이 간판이' '호랑이카레' '호랑이카레 시킨']","['폭신한 계란이', '했는데 계란이', '계란이 일당백했음', '계란이 카레랑', '귀엽고 계단을']"
0,호랑이카레,호랑이카레,깔끔하고 분위기 좋아요. 카레치고 가격대가 조금 있는 편이긴 하지만 아보카도도 엄청 듬뿍 주고 고기도 듬뿍 주는 곳이라 비싸다고 느껴지지는 않았어요. 음식이 다 선방하는 편이고 카레 소스가 괜찮긴 한데 두세번 찾아갈 집인지는 잘 모르겠어요.,2018-6-10,깔끔하고 분위기 좋아요 카레치고 가격대가 조금 있는 편이긴 하지만 아보카도도 엄청 듬뿍 주고 고기도 듬뿍 주는 곳이라 비싸다고 느껴지지는 않았어요 음식이 다 선방하는 편이고 카레 소스가 괜찮긴 한데 두세번 찾아갈 집인지는 잘 모르겠어요,"['가격대가' '가격대가 조금' '고기도' '고기도 듬뿍' '곳이라' '곳이라 비싸다고' '괜찮긴' '괜찮긴 한데' '깔끔하고'
 '깔끔하고 분위기' '느껴지지는' '느껴지지는 않았어요' '두세번' '두세번 찾아갈' '듬뿍' '듬뿍 주고' '듬뿍 주는'
 '모르겠어요' '분위기' '분위기 좋아요' '비싸다고' '비싸다고 느껴지지는' '선방하는' '선방하는 편이고' '소스가'
 '소스가 괜찮긴' '아보카도도' '아보카도도 엄청' '않았어요' '않았어요 음식이' '엄청' '엄청 듬뿍' '음식이'
 '음식이 선방하는' '있는' '있는 편이긴' '조금' '조금 있는' '좋아요' '좋아요 카레치고' '주고' '주고 고기도' '주는'
 '주는 곳이라' '집인지는' '집인지는 모르겠어요' '찾아갈' '찾아갈 집인지는' '카레' '카레 소스가' '카레치고'
 '카레치고 가격대가' '편이고' '편이고 카레' '편이긴' '편이긴 하지만' '하지만' '하지만 아보카도도' '한데'
 '한데 두세번']","['고기도 듬뿍', '곳이라 비싸다고', '아보카도도 엄청', '아보카도도', '하지만 아보카도도']"
0,호랑이카레,호랑이카레,카레위에 그려주는 호랑이 그림이 귀여워요 가격대비 맛은 그냥그랬어요 밥이 더필요하면 더주세요 채소가 있어서 좋아요 ㅋ,2022-3-1,카레위에 그려주는 호랑이 그림이 귀여워요 가격대비 맛은 그냥그랬어요 밥이 더필요하면 더주세요 채소가 있어서 좋아요 ,"['가격대비' '가격대비 맛은' '귀여워요' '귀여워요 가격대비' '그냥그랬어요' '그냥그랬어요 밥이' '그려주는'
 '그려주는 호랑이' '그림이' '그림이 귀여워요' '더주세요' '더주세요 채소가' '더필요하면' '더필요하면 더주세요' '맛은'
 '맛은 그냥그랬어요' '밥이' '밥이 더필요하면' '있어서' '있어서 좋아요' '좋아요' '채소가' '채소가 있어서' '카레위에'
 '카레위에 그려주는' '호랑이' '호랑이 그림이']","['그냥그랬어요 밥이', '채소가 있어서', '더주세요 채소가', '귀여워요 가격대비', '밥이 더필요하면']"
0,호랑이카레,호랑이카레,* 매장 분위기가 예쁘고 음식이 예쁘게 플레이팅 되어있다.* 가격에 비해 특별하지는 않은 맛.* 카레에 올라가 있는 야채들이 생각보다 맛있음!,2019-6-18, 매장 분위기가 예쁘고 음식이 예쁘게 플레이팅 되어있다 가격에 비해 특별하지는 않은 맛 카레에 올라가 있는 야채들이 생각보다 맛있음,"['가격에' '가격에 비해' '되어있다' '되어있다 가격에' '맛있음' '매장' '매장 분위기가' '분위기가' '분위기가 예쁘고'
 '비해' '비해 특별하지는' '생각보다' '생각보다 맛있음' '않은' '않은 카레에' '야채들이' '야채들이 생각보다' '예쁘게'
 '예쁘게 플레이팅' '예쁘고' '예쁘고 음식이' '올라가' '올라가 있는' '음식이' '음식이 예쁘게' '있는' '있는 야채들이'
 '카레에' '카레에 올라가' '특별하지는' '특별하지는 않은' '플레이팅' '플레이팅 되어있다']","['야채들이', '음식이 예쁘게', '생각보다 맛있음', '예쁘고 음식이', '야채들이 생각보다']"
0,호랑이카레,호랑이카레,호랑이 그림 귀여워요 카레맛도 좋고 직원분들이 친절하세요 후식으로 주는 당근케이크가 넘 맛있어요분위기 좋아서 사진찍기도 좋네용,2021-8-21,호랑이 그림 귀여워요 카레맛도 좋고 직원분들이 친절하세요 후식으로 주는 당근케이크가 넘 맛있어요분위기 좋아서 사진찍기도 좋네용,"['귀여워요' '귀여워요 카레맛도' '그림' '그림 귀여워요' '당근케이크가' '당근케이크가 맛있어요분위기' '맛있어요분위기'
 '맛있어요분위기 좋아서' '사진찍기도' '사진찍기도 좋네용' '좋고' '좋고 직원분들이' '좋네용' '좋아서' '좋아서 사진찍기도'
 '주는' '주는 당근케이크가' '직원분들이' '직원분들이 친절하세요' '친절하세요' '친절하세요 후식으로' '카레맛도'
 '카레맛도 좋고' '호랑이' '호랑이 그림' '후식으로' '후식으로 주는']","['당근케이크가', '맛있어요분위기 좋아서', '귀여워요 카레맛도', '주는 당근케이크가', '당근케이크가 맛있어요분위기']"
0,호랑이카레,호랑이카레,지하에 있는 카레집인데 분위기 괜찮고 카레도 맛잇음. 간식으로 주는 당근 케이크 맛있었어요,2021-9-1,지하에 있는 카레집인데 분위기 괜찮고 카레도 맛잇음 간식으로 주는 당근 케이크 맛있었어요,"['간식으로' '간식으로 주는' '괜찮고' '괜찮고 카레도' '당근' '당근 케이크' '맛잇음' '맛잇음 간식으로' '맛있었어요'
 '분위기' '분위기 괜찮고' '있는' '있는 카레집인데' '주는' '주는 당근' '지하에' '지하에 있는' '카레도'
 '카레도 맛잇음' '카레집인데' '카레집인데 분위기' '케이크' '케이크 맛있었어요']","['맛잇음 간식으로', '카레도 맛잇음', '케이크', '당근 케이크', '케이크 맛있었어요']"
0,호랑이카레,호랑이카레,#NAME?,2021-3-2,NAME,['name'],['name']
0,호랑이카레,호랑이카레,북촌에 있는 조그마한 카레집. 귀엽고 아기자기한 인테리어에 독특한 카레를 맛볼 수 있는 곳,2021-2-14,북촌에 있는 조그마한 카레집 귀엽고 아기자기한 인테리어에 독특한 카레를 맛볼 수 있는 곳,"['귀엽고' '귀엽고 아기자기한' '독특한' '독특한 카레를' '맛볼' '맛볼 있는' '북촌에' '북촌에 있는' '아기자기한'
 '아기자기한 인테리어에' '인테리어에' '인테리어에 독특한' '있는' '있는 조그마한' '조그마한' '조그마한 카레집' '카레를'
 '카레를 맛볼' '카레집' '카레집 귀엽고']","['독특한 카레를', '카레를 맛볼', '귀엽고 아기자기한', '카레집 귀엽고', '조그마한 카레집']"
0,호랑이카레,호랑이카레,카레 막 좋아하는 편은 아니라...카레보다 오므라이스에 있는 카레가 더 부드럽고 맛있었다,2020-7-2,카레 막 좋아하는 편은 아니라카레보다 오므라이스에 있는 카레가 더 부드럽고 맛있었다,"['맛있었다' '부드럽고' '부드럽고 맛있었다' '아니라카레보다' '아니라카레보다 오므라이스에' '오므라이스에' '오므라이스에 있는'
 '있는' '있는 카레가' '좋아하는' '좋아하는 편은' '카레' '카레 좋아하는' '카레가' '카레가 부드럽고' '편은'
 '편은 아니라카레보다']","['부드럽고 맛있었다', '카레가 부드럽고', '편은 아니라카레보다', '카레 좋아하는', '아니라카레보다 오므라이스에']"
0,호랑이카레,호랑이카레,"카레는 심히 짜고, 크림카레우동은 너무 맹맹해요. 돈이 아깝게 느껴지는 맛이였어요.",2020-4-19,카레는 심히 짜고 크림카레우동은 너무 맹맹해요 돈이 아깝게 느껴지는 맛이였어요,"['너무' '너무 맹맹해요' '느껴지는' '느껴지는 맛이였어요' '돈이' '돈이 아깝게' '맛이였어요' '맹맹해요' '맹맹해요 돈이'
 '심히' '심히 짜고' '아깝게' '아깝게 느껴지는' '짜고' '짜고 크림카레우동은' '카레는' '카레는 심히' '크림카레우동은'
 '크림카레우동은 너무']","['돈이 아깝게', '느껴지는 맛이였어요', '짜고 크림카레우동은', '카레는 심히', '크림카레우동은 너무']"
0,호랑이카레,호랑이카레,분위기도 좋고 카레랑 오므라이스 다 맛있었어요:) 오므라이스를 좀 더 추천해요,2019-11-5,분위기도 좋고 카레랑 오므라이스 다 맛있었어요 오므라이스를 좀 더 추천해요,"['맛있었어요' '맛있었어요 오므라이스를' '분위기도' '분위기도 좋고' '오므라이스' '오므라이스 맛있었어요' '오므라이스를'
 '오므라이스를 추천해요' '좋고' '좋고 카레랑' '추천해요' '카레랑' '카레랑 오므라이스']","['좋고 카레랑', '맛있었어요 오므라이스를', '카레랑 오므라이스', '오므라이스 맛있었어요', '오므라이스를 추천해요']"
0,호랑이카레,호랑이카레,너무너무 맛있었어요! 카레에 아보카도 추가해서 먹었는데 너무 맛있었어요!,2018-6-14,너무너무 맛있었어요 카레에 아보카도 추가해서 먹었는데 너무 맛있었어요,"['너무' '너무 맛있었어요' '너무너무' '너무너무 맛있었어요' '맛있었어요' '맛있었어요 카레에' '먹었는데' '먹었는데 너무'
 '아보카도' '아보카도 추가해서' '추가해서' '추가해서 먹었는데' '카레에' '카레에 아보카도']","['맛있었어요', '먹었는데 너무', '추가해서 먹었는데', '너무 맛있었어요', '너무너무 맛있었어요']"
0,북촌동양문화박물관,북촌동양문화박물관,입장료기는 하나 딱히 볼거리가 많진 않고 커피맛은 쏘쏘,2022-11-01,입장료기는 하나 딱히 볼거리가 많진 않고 커피맛은 쏘쏘,"['딱히' '딱히 볼거리가' '많진' '많진 않고' '볼거리가' '볼거리가 많진' '쏘쏘' '않고' '않고 커피맛은' '입장료기는'
 '입장료기는 하나' '커피맛은' '커피맛은 쏘쏘' '하나' '하나 딱히']","['많진 않고', '볼거리가 많진', '커피맛은', '커피맛은 쏘쏘', '않고 커피맛은']"
0,북촌동양문화박물관,북촌동양문화박물관,테라스 좌석 많고 실내에도 좌석 많아서 전망 보러 가기 좋음,2022-10-2,테라스 좌석 많고 실내에도 좌석 많아서 전망 보러 가기 좋음,"['가기' '가기 좋음' '많고' '많고 실내에도' '많아서' '많아서 전망' '보러' '보러 가기' '실내에도' '실내에도 좌석'
 '전망' '전망 보러' '좋음' '좌석' '좌석 많고' '좌석 많아서' '테라스' '테라스 좌석']","['좌석', '실내에도 좌석', '좌석 많고', '좌석 많아서', '테라스 좌석']"
0,갈로팡,갈로팡,"가성비 최고의 프랑스 음식 파인다이닝 맛집! 파인다이닝 입문용으로도 좋을 것 같다.처음에 나왔던 바게트부터가 정말 프랑스에서 먹어본 맛이라 너무 만족스러웠다. 겉바속촉의 정석,,정말 모든 메뉴가 맛있었고 생선을 이용한 요리도 전혀 비리지 않았다. 예약제라 손님을 많이 받지 않아 조용한 분위기에서 여유롭게 식사할 수 있고, 사장님 부부도 정말 친절하셨다!*1년 전에 갔던 곳이라 현재랑은 조금 다를 수도 있음*",2022-08-17,가성비 최고의 프랑스 음식 파인다이닝 맛집 파인다이닝 입문용으로도 좋을 것 같다처음에 나왔던 바게트부터가 정말 프랑스에서 먹어본 맛이라 너무 만족스러웠다 겉바속촉의 정석정말 모든 메뉴가 맛있었고 생선을 이용한 요리도 전혀 비리지 않았다 예약제라 손님을 많이 받지 않아 조용한 분위기에서 여유롭게 식사할 수 있고 사장님 부부도 정말 친절하셨다1년 전에 갔던 곳이라 현재랑은 조금 다를 수도 있음,"['가성비' '가성비 최고의' '갔던' '갔던 곳이라' '같다처음에' '같다처음에 나왔던' '겉바속촉의' '겉바속촉의 정석정말'
 '곳이라' '곳이라 현재랑은' '나왔던' '나왔던 바게트부터가' '너무' '너무 만족스러웠다' '다를' '다를 수도'
 '만족스러웠다' '만족스러웠다 겉바속촉의' '많이' '많이 받지' '맛이라' '맛이라 너무' '맛있었고' '맛있었고 생선을'
 '맛집' '맛집 파인다이닝' '먹어본' '먹어본 맛이라' '메뉴가' '메뉴가 맛있었고' '모든' '모든 메뉴가' '바게트부터가'
 '바게트부터가 정말' '받지' '받지 않아' '부부도' '부부도 정말' '분위기에서' '분위기에서 여유롭게' '비리지'
 '비리지 않았다' '사장님' '사장님 부부도' '생선을' '생선을 이용한' '손님을' '손님을 많이' '수도' '수도 있음'
 '식사할' '식사할 있고' '않아' '않아 조용한' '않았다' '않았다 예약제라' '여유롭게' '여유롭게 식사할' '예약제라'
 '예약제라 손님을' '요리도' '요리도 전혀' '음식' '음식 파인다이닝' '이용한' '이용한 요리도' '입문용으로도'
 '입문용으로도 좋을' '있고' '있고 사장님' '있음' '전에' '전에 갔던' '전혀' '전혀 비리지' '정말'
 '정말 친절하셨다1년' '정말 프랑스에서' '정석정말' '정석정말 모든' '조금' '조금 다를' '조용한' '조용한 분위기에서'
 '좋을' '좋을 같다처음에' '최고의' '최고의 프랑스' '친절하셨다1년' '친절하셨다1년 전에' '파인다이닝' '파인다이닝 맛집'
 '파인다이닝 입문용으로도' '프랑스' '프랑스 음식' '프랑스에서' '프랑스에서 먹어본' '현재랑은' '현재랑은 조금']","['메뉴가 맛있었고', '최고의 프랑스', '맛있었고 생선을', '프랑스에서 먹어본', '프랑스 음식']"
