상가업소번호,가게명,키워드,갯수,행정동,업종
MA010120220800926252,아콘스톨,바쁜,3.0,신촌동,한식
MA010120220800926252,아콘스톨,밥,4.0,신촌동,한식
MA010120220800926252,아콘스톨,샌드,5.0,신촌동,한식
MA010120220800926252,아콘스톨,순대볶음,3.0,신촌동,한식
MA010120220800926252,아콘스톨,와사비,3.0,신촌동,한식
MA010120220800926252,아콘스톨,저렴한,4.0,신촌동,한식
MA010120220800926252,아콘스톨,적당한,3.0,신촌동,한식
MA010120220800926252,아콘스톨,줄,3.0,신촌동,한식
MA010120220800926252,아콘스톨,참치,7.0,신촌동,한식
MA010120220800926252,아콘스톨,참치김밥,3.0,신촌동,한식
MA010120220800926252,아콘스톨,친절한,12.0,신촌동,한식
MA010120220800926252,아콘스톨,포장,5.0,신촌동,한식
MA010120220800956204,클럽이스케이프,2차로 한잔,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,가볍게,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,가볍게 혼술,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,가성비,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,가성비 좋은,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,강추,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,기분 좋은,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,깔끔한,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,깨끗한,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,넓은,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,데이트,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,맛있는,5.0,신촌동,주점
MA010120220800956204,클럽이스케이프,맛있는 칵테일,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,멋있는,5.0,신촌동,주점
MA010120220800956204,클럽이스케이프,분위기,13.0,신촌동,주점
MA010120220800956204,클럽이스케이프,분위기 좋은,5.0,신촌동,주점
MA010120220800956204,클럽이스케이프,사진,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,선곡,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,신,3.0,신촌동,주점
MA010120220800956204,클럽이스케이프,신청곡,4.0,신촌동,주점
MA010120220800956204,클럽이스케이프,아주 맘,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,음악,10.0,신촌동,주점
MA010120220800956204,클럽이스케이프,음악 좋은,3.0,신촌동,주점
MA010120220800956204,클럽이스케이프,인테리어,5.0,신촌동,주점
MA010120220800956204,클럽이스케이프,인테리어 멋있는,3.0,신촌동,주점
MA010120220800956204,클럽이스케이프,조명,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,좋은 칵테일 바,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,착한 가격,1.0,신촌동,주점
MA010120220800956204,클럽이스케이프,추천,3.0,신촌동,주점
MA010120220800956204,클럽이스케이프,취향,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,친절한,9.0,신촌동,주점
MA010120220800956204,클럽이스케이프,친절한 기분 좋은,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,친절한 사장님,2.0,신촌동,주점
MA010120220800956204,클럽이스케이프,칵테일,15.0,신촌동,주점
MA010120220800956204,클럽이스케이프,칵테일 바,4.0,신촌동,주점
MA010120220800956204,클럽이스케이프,한잔,4.0,신촌동,주점
MA010120220800956204,클럽이스케이프,혼술,4.0,신촌동,주점
MA010120220800996612,포메인 신촌점,깔끔한,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,깔끔한 음식,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,맛있는,6.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,맛있는 쌀국수,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,볶음밥,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,볶음밥 양,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,비싼,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,비싼 가격,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,비싼 흠,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,서비스,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,서비스 제공,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,쌀국수,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,양 많은,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,정도 많은,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,친절한,2.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,평범한,1.0,신촌동,동남아시아
MA010120220800996612,포메인 신촌점,평타,1.0,신촌동,동남아시아
MA010120220801032897,구이마을 2호점,15900원,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,가격대비,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,가격대비 퀄리티,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,가성비,2.0,신촌동,한식
MA010120220801032897,구이마을 2호점,가성비 좋은,3.0,신촌동,한식
MA010120220801032897,구이마을 2호점,고기,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,고깃집,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,김치,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,단체,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,단체 회식,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,동기랑,3.0,신촌동,한식
MA010120220801032897,구이마을 2호점,맛있는,2.0,신촌동,한식
MA010120220801032897,구이마을 2호점,맛있는 김치콩나물고기,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,맛집,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,무제한,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,무제한 15900원,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,반찬,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,반찬 셀프,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,셀프,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,아쉬운,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,이대 근처,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,저렴한,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,콩나물,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,퀄리티,1.0,신촌동,한식
MA010120220801032897,구이마을 2호점,회식,1.0,신촌동,한식
MA010120220801139267,독수리상회,맛있는,2.0,신촌동,한식
MA010120220801139267,독수리상회,맛있는 맥주,1.0,신촌동,한식
MA010120220801139267,독수리상회,맥주,1.0,신촌동,한식
MA010120220801139267,독수리상회,분위기,1.0,신촌동,한식
MA010120220801139267,독수리상회,분위기 좋은,1.0,신촌동,한식
MA010120220801139267,독수리상회,친구,1.0,신촌동,한식
MA010120220801217659,미스터서왕만두,2마리,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,2마리 들어간,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,2판,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,간단하게 맥주,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,간장식초,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,갓 만든,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,갓 튀긴,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,갓 튀긴 군만두,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,고기,3.0,신촌동,분식
MA010120220801217659,미스터서왕만두,고기 많이,1.0,신촌동,분식
MA010120220801217659,미스터서왕만두,군만두,6.0,신촌동,분식
MA010120220801217659,미스터서왕만두,깔끔한,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,돼지고기,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,두꺼운,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,만두,19.0,신촌동,분식
MA010120220801217659,미스터서왕만두,맛있는,17.0,신촌동,분식
MA010120220801217659,미스터서왕만두,맛있는 만두,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,맛집,4.0,신촌동,분식
MA010120220801217659,미스터서왕만두,새우,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,새우만두,4.0,신촌동,분식
MA010120220801217659,미스터서왕만두,생각나는,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,소,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,소룡포,5.0,신촌동,분식
MA010120220801217659,미스터서왕만두,식사,2.0,신촌동,분식
MA010120220801217659,미스터서왕만두,육즙,3.0,신촌동,분식
MA010120220801217659,미스터서왕만두,중국,3.0,신촌동,분식
MA010120220801217659,미스터서왕만두,추천,2.0,신촌동,분식
MA010120220801336301,제주돈1848,고기,1.0,신촌동,한식
MA010120220801336301,제주돈1848,맛있는,3.0,신촌동,한식
MA010120220801336301,제주돈1848,맛집,1.0,신촌동,한식
MA010120220801336301,제주돈1848,친절,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,1인분 9000원,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,1인분 가능,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,9000원,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,가성비,4.0,신촌동,한식
MA010120220801438904,미사일부대찌개,가성비 부대찌개,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,가성비 음식,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,가성비 좋은,2.0,신촌동,한식
MA010120220801438904,미사일부대찌개,감자,2.0,신촌동,한식
MA010120220801438904,미사일부대찌개,감자볼,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,계란말이,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,공기밥,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,나쁜 장사,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,늦은,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,라면사리,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,리필,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,맛있는,4.0,신촌동,한식
MA010120220801438904,미사일부대찌개,맛있는 계란말이,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,맛집,2.0,신촌동,한식
MA010120220801438904,미사일부대찌개,모임,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,무료,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,무제한,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,부대찌개,6.0,신촌동,한식
MA010120220801438904,미사일부대찌개,부찌랑,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,사리,1.0,신촌동,한식
MA010120220801438904,미사일부대찌개,신촌 부대찌개,2.0,신촌동,한식
MA010120220801438904,미사일부대찌개,음료,2.0,신촌동,한식
MA010120220801438904,미사일부대찌개,추천,2.0,신촌동,한식
MA010120220801438904,미사일부대찌개,친절한,2.0,신촌동,한식
MA010120220801524284,씨유그릭,가성비,6.0,신촌동,카페
MA010120220801524284,씨유그릭,가성비 좋은,3.0,신촌동,카페
MA010120220801524284,씨유그릭,과일,6.0,신촌동,카페
MA010120220801524284,씨유그릭,그릭요거트,23.0,신촌동,카페
MA010120220801524284,씨유그릭,꾸덕한,12.0,신촌동,카페
MA010120220801524284,씨유그릭,늦은,2.0,신촌동,카페
MA010120220801524284,씨유그릭,다양한,2.0,신촌동,카페
MA010120220801524284,씨유그릭,대용량,3.0,신촌동,카페
MA010120220801524284,씨유그릭,맛있는,29.0,신촌동,카페
MA010120220801524284,씨유그릭,맛있는 그릭요거트,2.0,신촌동,카페
MA010120220801524284,씨유그릭,맛집,2.0,신촌동,카페
MA010120220801524284,씨유그릭,바나나,2.0,신촌동,카페
MA010120220801524284,씨유그릭,수제,3.0,신촌동,카페
MA010120220801524284,씨유그릭,신선한,4.0,신촌동,카페
MA010120220801524284,씨유그릭,신선한 과일,2.0,신촌동,카페
MA010120220801524284,씨유그릭,오렌지,3.0,신촌동,카페
MA010120220801524284,씨유그릭,요거트,12.0,신촌동,카페
MA010120220801524284,씨유그릭,용량,4.0,신촌동,카페
MA010120220801524284,씨유그릭,이대,3.0,신촌동,카페
MA010120220801524284,씨유그릭,저렴한,3.0,신촌동,카페
MA010120220801524284,씨유그릭,조합,2.0,신촌동,카페
MA010120220801524284,씨유그릭,좋은 그릭요거트,2.0,신촌동,카페
MA010120220801524284,씨유그릭,촉촉,3.0,신촌동,카페
MA010120220801524284,씨유그릭,토핑,7.0,신촌동,카페
MA010120220801767160,2대족발,맛있는,2.0,신촌동,한식
MA010120220801767160,2대족발,맛있는 족발,1.0,신촌동,한식
MA010120220801767160,2대족발,족발,1.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,가성비,13.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,가성비 좋은,5.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,가족이랑,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,갈비,11.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,갈비버거,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,고기,14.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,고기 종류,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,깨끗한,7.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,넓은,5.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,다양한,6.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,다양한 고기,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,리뉴얼,16.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,맛있는,59.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,맛있는 고기,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,모델링,3.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,뷔페,3.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,삼겹살,5.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,샐러드,5.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,샐러드 바,4.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,셀프바,3.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,신촌점,3.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,저렴한,3.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,저렴한 가격,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,좋은 고기,3.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,좋은 고기 질,2.0,신촌동,한식
MA010120220801785130,명륜진사갈비 서울신촌점,친절한,10.0,신촌동,한식
MA010120220801792589,이자카야 류,단체,1.0,신촌동,주점
MA010120220801792589,이자카야 류,단체 모임,1.0,신촌동,주점
MA010120220801792589,이자카야 류,닭껍질,1.0,신촌동,주점
MA010120220801792589,이자카야 류,닭껍질튀김,2.0,신촌동,주점
MA010120220801792589,이자카야 류,맛있는,2.0,신촌동,주점
MA010120220801792589,이자카야 류,맛있는 모듬초회,1.0,신촌동,주점
MA010120220801792589,이자카야 류,맛집,1.0,신촌동,주점
MA010120220801792589,이자카야 류,모임,1.0,신촌동,주점
MA010120220801792589,이자카야 류,모찌리도후,1.0,신촌동,주점
MA010120220801792589,이자카야 류,분위기,1.0,신촌동,주점
MA010120220801792589,이자카야 류,분위기 좋은,1.0,신촌동,주점
MA010120220801792589,이자카야 류,새우,1.0,신촌동,주점
MA010120220801792589,이자카야 류,안주,1.0,신촌동,주점
MA010120220801792589,이자카야 류,유린,1.0,신촌동,주점
MA010120220801792589,이자카야 류,좋은 단체,1.0,신촌동,주점
MA010120220801792589,이자카야 류,천유린기,1.0,신촌동,주점
MA010120220801792589,이자카야 류,천유린기 크림 새우,1.0,신촌동,주점
MA010120220801792589,이자카야 류,크림,1.0,신촌동,주점
MA010120220801792589,이자카야 류,크림 새우,1.0,신촌동,주점
MA010120220801792589,이자카야 류,크림 새우 닭껍질 튀김,1.0,신촌동,주점
MA010120220801792589,이자카야 류,튀김,1.0,신촌동,주점
MA010120220802054670,커피도가 헤리티지 신촌이대점,5개,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,다양한,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,디저트,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,디카페인,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,라떼,4.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,로투스,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,맛있는,9.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,맛있는 커피,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,맛집,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기,6.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,분위기 좋은,3.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,비건,6.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,비건카페,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,오트밀,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,완벽한,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,음료,3.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,인테리어,3.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,잔잔한,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,진한,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,카페라떼,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,카페라떼 6500원,1.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,커피,15.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,커피 맛집,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,크림,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,큰,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,특별한,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,티라미수,2.0,신촌동,카페
MA010120220802054670,커피도가 헤리티지 신촌이대점,페인,2.0,신촌동,카페
MA010120220802283256,화로상회 신촌점,2시간,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,가성비,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,가성비 좋은,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,강추,3.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고기,5.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고기 냄새,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고기 맛,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고기 종류,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고기 질,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고기 집,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,고깃집,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,깔끔한,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,깨끗한,1.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,다양한,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,닭갈비,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,막창,5.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,맛있는,9.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,맛있는 고기,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,맛집,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,무한리필,3.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,부드러운,2.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,삼겹살,4.0,신촌동,한식
MA010120220802283256,화로상회 신촌점,화로상회,3.0,신촌동,한식
MA010120220802418610,한신포차 신촌점,계란찜,2.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,남자직원,3.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,닭발,4.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,맛없는,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,맛있는,2.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,별로,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,불친절한,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,불친절한 직원,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,주먹밥,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,주먹밥 최고,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,최고,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,테이블,1.0,신촌동,주점
MA010120220802418610,한신포차 신촌점,한신닭발 최고,2.0,신촌동,주점
MA010120220802502144,배스킨라빈스 이대역,가성비,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,꿀맛,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,단골,3.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,동네,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,동네 단골,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,레디,2.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,레디팩,4.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,맛있는,9.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,맛있는 베스킨라빈스,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,민초,2.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,봉봉,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,사용,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,새로운,2.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,서울,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,아몬드,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,아이스크림,2.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,안좋은,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,알바생,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,예쁜,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,외계인,1.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,친절한,5.0,신촌동,카페
MA010120220802502144,배스킨라빈스 이대역,포인트 사용,1.0,신촌동,카페
MA010120220802508713,여래여거,40년,1.0,신촌동,일식
MA010120220802508713,여래여거,가득한,1.0,신촌동,일식
MA010120220802508713,여래여거,간장게장,2.0,신촌동,일식
MA010120220802508713,여래여거,감동,2.0,신촌동,일식
MA010120220802508713,여래여거,맛있는,4.0,신촌동,일식
MA010120220802508713,여래여거,비린,1.0,신촌동,일식
MA010120220802508713,여래여거,빵,1.0,신촌동,일식
MA010120220802508713,여래여거,셰프,6.0,신촌동,일식
MA010120220802508713,여래여거,스시,2.0,신촌동,일식
MA010120220802508713,여래여거,신선한,2.0,신촌동,일식
MA010120220802508713,여래여거,안락한,1.0,신촌동,일식
MA010120220802508713,여래여거,오마카세,2.0,신촌동,일식
MA010120220802508713,여래여거,친절한,3.0,신촌동,일식
MA010120220802508713,여래여거,파스타,1.0,신촌동,일식
MA010120220802508713,여래여거,행복한,3.0,신촌동,일식
MA010120220802680464,전주식당,18000원,1.0,신촌동,한식
MA010120220802680464,전주식당,8000원,1.0,신촌동,한식
MA010120220802680464,전주식당,동네,1.0,신촌동,한식
MA010120220802680464,전주식당,동네 주민,2.0,신촌동,한식
MA010120220802680464,전주식당,맛있는,1.0,신촌동,한식
MA010120220802680464,전주식당,맛있는 반찬,1.0,신촌동,한식
MA010120220802680464,전주식당,반찬,1.0,신촌동,한식
MA010120220802680464,전주식당,설명,1.0,신촌동,한식
MA010120220802680464,전주식당,설명절,1.0,신촌동,한식
MA010120220802680464,전주식당,셀프,1.0,신촌동,한식
MA010120220802680464,전주식당,셀프 라,1.0,신촌동,한식
MA010120220802680464,전주식당,제육,1.0,신촌동,한식
MA010120220802680464,전주식당,제육 최고,1.0,신촌동,한식
MA010120220802680464,전주식당,칼치조림,1.0,신촌동,한식
MA010120220802680464,전주식당,한식,2.0,신촌동,한식
MA010120220802680464,전주식당,홍대,1.0,신촌동,한식
MA010120220802691019,타코벨 신촌점,1인 세트,1.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,가성비,5.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,가성비 좋은,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,간단하게 먹는,4.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,간단한,6.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,나초,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,넓은,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,넓은 매장,2.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,맛있는,20.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,맥주,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,멕시칸,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,멕시코 음식,2.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,브리또,2.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,세트,6.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,아쉬운,4.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,작은,2.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,저렴한,4.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,저렴한 가격,2.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,저렴한 좋은,2.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,짠,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,친절한,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,타코,11.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,타코벨,14.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,할인,3.0,신촌동,서양식
MA010120220802691019,타코벨 신촌점,혼밥,3.0,신촌동,서양식
MA010120220802691073,엠브로돈까스 신촌본점,가성비 좋은,3.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,경양식,3.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,경양식 돈까스,3.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,돈까스,28.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,돈까스소스,4.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,맛있는,30.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,맛있는 돈까스,7.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,맛있는 스프,2.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,면,3.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,바삭한,4.0,신촌동,한식
MA010120220802691073,엠브로돈까스 신촌본점,반찬,3.0,신촌동,한식
